vani_index,sp_index,server_type,file_id,canto,chapter,text,prefix,display_name,speaker,category_name,category,encrypt_id
469,984,mega,NCdGzJaQ!HHtWB3PEO1OeOp8Jfqm-S4qCHgIHNs7IK81cjsibthY,7,9,4,SB 7.9.4,SB 7.9.04 Can God Become Angry 18Feb1977_at_MAY,sp,7th canto,3. 7th canto,qkehrnve
470,985,mega,0CEAQJ6K!TZT_77mJISWQqIu6QrZvqW0Nrf23V6-JCt9vk-do_Mg,7,9,5,SB 7.9.5,SB 7.9.05 Don't Think God Has No Feeling 25Feb1977_at_MAY,sp,7th canto,3. 7th canto,tijoulbk
471,986,mega,lfEliaYL!iO10DG-hd3azowftIcC-eBJ7up-jA4iH7PXj3GrF4Pg,7,9,6,SB 7.9.6,SB 7.9.06 God--Supreme Being 26Feb1977_at_MAY,sp,7th canto,3. 7th canto,gqqclfgq
472,987,mega,1HsFlJSJ!Q4F0se51xVt_9sd89Z9GmZcd4vBPgeHNQFiCEFgNeaY,7,9,7,SB 7.9.7,SB 7.9.07 Making Faith Firm 14Feb1976_at_MAY,sp,7th canto,3. 7th canto,cfmqfade
473,988,mega,NGtWSLYb!srO3-ODyuFs2z9ALrRGzpl0VKQ1RLdtf476CD6KpbHc,7,9,7,SB 7.9.7,SB 7.9.07 Touch Krishna By Your Tongue 27Feb1977_at_MAY,sp,7th canto,3. 7th canto,gwpkkbgo
474,989,mega,VLlEhaIC!5WvoI0tSsOyAG8aXb7QtH2WH0Qbmv_0R_gY_aX4RJ1M,7,9,8,SB 7.9.8,"SB 7.9.08 Hell, Heaven or Home --Decide 15Feb1976_at_MAY",sp,7th canto,3. 7th canto,zjbrijmw
475,990,mega,Ze9GWQAC!A8326wQR56q-yDKQ2tHrzqN9rW1zDuGRWgRc4tWio6E,7,9,8,SB 7.9.8,SB 7.9.08 How A Devotee Thinks 28Feb1977_at_MAY,sp,7th canto,3. 7th canto,jngrkxbv
476,991,mega,QLdhDRYC!KQVdlCCe7BI04tpGYWdcd26aKon2RWgd0PoPDXEa3Dc,7,9,8,SB 7.9.8,SB 7.9.08 Nobody Can Exist Without God 21Oct1968_at_SEA,sp,7th canto,3. 7th canto,dkqfvpye
477,992,mega,EOEAiC5L!PZUHG6oFumcvKnRBNyitoDwRFbgaHFx9_eZSKLEAXH4,7,9,9,SB 7.9.9,SB 7.9.09 Education Is Not Electronic 16Feb1976_at_MAY,sp,7th canto,3. 7th canto,wsmyhbcr
478,993,mega,hOllVC4D!rZsn8ePtEGpzGrG3B96YnoRj9NdKq7N_LEorU27XhAs,7,9,9,SB 7.9.9,SB 7.9.09 Dedicate Your Life To Krishna 1Mar1977_at_MAY,sp,7th canto,3. 7th canto,hbztguxz
479,994,mega,NfNHnCiR!q7ihqHnIdhdpmifMjl0s7JFO-k8OxxB16Zp6dplWCtE,7,9,10,SB 7.9.10,SB 7.9.10 Every Dog Has His Pride 17Feb1976_at_MAY,sp,7th canto,3. 7th canto,lazrffbe
480,995,mega,EbsRGAKZ!2YGzBxKGOmk5Go0WO00eiXRCNXjzQpz8LPEGSE4MdlI,7,9,10,SB 7.9.10,SB 7.9.10 The Difference Between a --etc 12Jul1968_at_MON,sp,7th canto,3. 7th canto,chidpvfp
481,996,mega,ECUwEaoD!Kh6F6Hc0L_IlGlNdUth11Sw87gagMvBHmrSOFSHLIjg,7,9,11,SB 7.9.11,SB 7.9.11 Krishna Help Me Forget You. --etc 24Mar1969_at_HON,sp,7th canto,3. 7th canto,gpdjbvhz
482,997,mega,ofcX1QLY!Dra_FURmh2wY-uKqW2T1R417ZTorm-UCp1RK9C8i99k,7,9,11,SB 7.9.11,SB 7.9.11 Krishna Needs Us --Why 18Feb1976_at_MAY,sp,7th canto,3. 7th canto,pruwooha
483,998,mega,9XsDxDSD!5LgEB0QrniS3QO0b3Aw0sGLGRUIrrfHHfNU23isugeQ,7,9,11,SB 7.9.11,SB 7.9.11 Krishna Is Begging Your Love 17Aug1968_at_MON,sp,7th canto,3. 7th canto,xorganpm
484,999,mega,hOFQyBjZ!pZ8vbfgN2z_vaDiIXWGOHRrAJKokDtdh2zgCnMR3tUc,7,9,12,SB 7.9.12,SB 7.9.12 Follow Without Mental Concoction 19Feb1976_at_MAY,sp,7th canto,3. 7th canto,eacjnuzz
485,1000,mega,8OVVhAgB!SippF1XP5anLhowLPhQ9LG_o10Y987h-EaMuQX2YXUU,7,9,12,SB 7.9.12,SB 7.9.12 God is Dead--The Vulture's Curse 18Aug1968_at_MON,sp,7th canto,3. 7th canto,okzrhlpc
486,1001,mega,8Ks01A5S!rErjCSVarLb8kDHpZYCbwztJHcphCNZCnpNamR6d3sw,7,9,12,SB 7.9.12,SB 7.9.12 God Only Cares How Much You LOVE H 19Aug1968_at_MON,sp,7th canto,3. 7th canto,efzkyplk
487,1002,mega,kH0QiBoR!dGPOxcKsCAQdPx2Iis_UlUSx7lhubu3dNgab0HHJ0yY,7,9,13,SB 7.9.13,SB 7.9.13 Snakes Don't Scare Devotees 20Feb1976_at_MAY,sp,7th canto,3. 7th canto,xaymkced
488,1003,mega,BXMm2SwS!Lb1HDsv3YVRlgRs0yXVH2yhggrldO2HzZBC0rkWuE8E,7,9,13,SB 7.9.13,SB 7.9.13 Getting a Job with the --etc 20Aug1968_at_MON,sp,7th canto,3. 7th canto,orajufjf
489,1004,mega,RPl3BBbZ!QqpNVVlrN4TgkYWqtg4z5fGwaJsGFXCtg_0CVmKLYDo,7,9,14,SB 7.9.14,SB 7.9.14 Demoniac--Disturbing & Disturbed 21Feb1976_at_MAY,sp,7th canto,3. 7th canto,iszuddla
490,1005,mega,kDkQSDaZ!T9eBcnafEbOK8_LMQoy7TTBDdRgPCIKQOAMV0-T97bs,7,9,15,SB 7.9.15,SB 7.9.15 No Gentleman Can Live Here 22Feb1976_at_MAY,sp,7th canto,3. 7th canto,vhiwpocu
491,1006,mega,Fet1WBrD!E42H68EEDQAXhS4y46oNdVX53vDxMx65YKU49RzVQUs,7,9,16,SB 7.9.16,SB 7.9.16 Spreading the Moonlight 23Feb1976_at_MAY,sp,7th canto,3. 7th canto,utdwnffu
492,1007,mega,pfkyRAzY!fnIka64D5KKqWp0bZWwcgOM7QpYDKaRAxdEDcDU5g9k,7,9,17,SB 7.9.17,SB 7.9.17 Crushed by the Wheel of Time 24Feb1976_at_MAY,sp,7th canto,3. 7th canto,gnfpalcm
493,1008,mega,IDFW1YIK!BVMIfzV4jr9ArhTfeLTPnOzOPBYZOMEMUj09uqmoQxQ,7,9,18,SB 7.9.18,SB 7.9.18 Literature vs. Litter-ature 25Feb1976_at_MAY,sp,7th canto,3. 7th canto,bvtkvbnz
494,1009,mega,8GsWFaAY!6tTf7R3DT6ztI1F7wxsGx3c9GPQ2j7OInQTJqhZzqlA,7,9,19,SB 7.9.19,SB 7.9.19 Remember the Titanic 26Feb1976_at_MAY,sp,7th canto,3. 7th canto,xeiwylgx
495,1010,mega,pWdXTZyR!jGq-BEKSLuxA1m7Z1pAswhaVBFVg4L2mW4Lt9mzjoXM,7,9,20,SB 7.9.20,SB 7.9.20 Nothing Other than Krishna 27Feb1976_at_MAY,sp,7th canto,3. 7th canto,zprqtvop
496,1011,mega,wfUHyBra!nUdj1ntNPtix3QdyMmCSqb-y555oToIWyfwMnUOqAP0,7,9,21,SB 7.9.21,SB 7.9.21 Beginning of Material Life 28Feb1976_at_MAY,sp,7th canto,3. 7th canto,thklpeaz
497,1012,mega,tH8G2QSY!05Yy2zYrIgVKsP5FzGXPBDVqMl-ywKAjvaITRoZDoII,7,9,22,SB 7.9.22,SB 7.9.22 It Is Not Alright 29Feb1976_at_MAY,sp,7th canto,3. 7th canto,dlvuhyfs
498,1013,mega,sTsFmSab!ykW2GUoRNkQzwbbmRrj23abj5u66AU8wvNFFsCXYe-g,7,9,23,SB 7.9.23,SB 7.9.23 Krishna Impersonators Killed 1Mar1976_at_MAY,sp,7th canto,3. 7th canto,wrmfkynm
499,1014,mega,0Cc3GCCY!h2vXfgkO2FSExKAfOv16u-CQQ2n71tMTxqJoYLTpjvE,7,9,24,SB 7.9.24,SB 7.9.24 The Master Disease 2Mar1976_at_MAY,sp,7th canto,3. 7th canto,joirrqyn
500,1015,mega,MeEVDaSK!Cm3gSMdqhGuJGoUn_TjXz_6CISr10tPvpuw8yteFKgY,7,9,26,SB 7.9.26,SB 7.9.26 Krishna's Touch 4Mar1976_at_MAY,sp,7th canto,3. 7th canto,sjejqdtg
501,1016,mega,0SVlhZoY!O4SgfxK2DCWVypbN78y-0GH2fxB-nGqU77lLWbz82po,7,9,27,SB 7.9.27,SB 7.9.27 Jealousy--It's Cause and Cure 5Mar1976_at_MAY,sp,7th canto,3. 7th canto,ybpwnffw
502,1017,mega,MOEERQYT!QKcZLgsiEg58m9YHsRmkuR3zq-k0DoxERoG0LXUKYsM,7,9,28,SB 7.9.28,SB 7.9.28 Serpents and Servants 6Mar1976_at_MAY,sp,7th canto,3. 7th canto,tfmruiad
503,1018,mega,Bf0nSbzK!k1OR4F-ubX7XZWo7HdI4LYu5vp1vTVv80W9z2nCiuhA,7,9,29,SB 7.9.29,SB 7.9.29 The Clever One 7Mar1976_at_MAY,sp,7th canto,3. 7th canto,vqsosywq
504,1019,mega,QW83RAoI!iuEKF6sVzcebI4STL97WGN_14MvIGZ60K4IAFrkG8vw,7,9,30,SB 7.9.30,SB 7.9.30 Enter the Spirit 8Mar1976_at_MAY,sp,7th canto,3. 7th canto,cvghnsjp
505,1020,mega,EPURETgS!4Xwda6qZXo1DXEhT3HpPtHBeLOAB9Xn3yXFLwRK75K4,7,9,31,SB 7.9.31,SB 7.9.31 First Lesson--Who Am I 9Mar1976_at_MAY,sp,7th canto,3. 7th canto,rvnwvyuy
506,1021,mega,QTsBSLxD!Q0pXum4Rv7uLrOsgLEz_15cvoA9HIseeqBgUoBn7XFI,7,9,32,SB 7.9.32,SB 7.9.32 The All Pure and Powerful 10Mar1976_at_MAY,sp,7th canto,3. 7th canto,kstezvmp
507,1022,mega,gTNnTZzC!QIk30Z8iHHL4K9WBJCXgTSOcV0RmYn3lEgUyq12cGrI,7,9,33,SB 7.9.33,SB 7.9.33 Basic Principle 11Mar1976_at_MAY,sp,7th canto,3. 7th canto,fiqosmin
508,1023,mega,tCExTDbB!RiWefSQBlXr8beq8ob-EHzWU2etZSuwTrvyh-kDDboc,7,9,34,SB 7.9.34,SB 7.9.34 Make Krishna Smile 12Mar1976_at_MAY,sp,7th canto,3. 7th canto,fqchqtzl
509,1024,mega,0WkikToQ!u9YhFxBNwM2tcIf5ZgH6Xca4Z2c4QJqSdvsDc6aM8fE,7,9,35,SB 7.9.35,SB 7.9.35 Grandfather Brahma 13Feb1976_at_MAY,sp,7th canto,3. 7th canto,dnvenbpn
510,1025,mega,8XsgEYqD!GnPvX7CMMB7-FpVtlVuA13mVEVM_wW3of-HcmlaMGVY,7,9,36,SB 7.9.36,SB 7.9.36 Simple Boy-Real God 14Mar1976_at_MAY,sp,7th canto,3. 7th canto,wjarvjdb
511,1026,mega,RLVw3bCJ!VAa5CQmfwfYS4B-r_ZUpYo0yzs1_P4A7IagiX4ccTCA,7,9,37,SB 7.9.37,SB 7.9.37 Faith Vs. Fact 15Mar1976_at_MAY,sp,7th canto,3. 7th canto,yvxfteig
512,1027,mega,8etCQbqQ!cCytcZG3ySFzfQ-U-00F3T61v5wefwkzI8-iYiLgd_4,7,9,38,SB 7.9.38,SB 7.9.38 Gaura Purnima--The Undercover Avat 16Mar1976_at_MAY,sp,7th canto,3. 7th canto,dpichywa
513,1028,mega,hX8w1bAK!bQurDYOwooUKa1pazebsHNUMbrYLuI4FRhpkmzLjdFQ,7,9,39,SB 7.9.39,SB 7.9.39 How Will They Become Brahmanas 17Mar1976_at_MAY,sp,7th canto,3. 7th canto,uxeaokyy
514,1029,mega,gKUHkJDZ!DvqS8x46GOjDIn1ttqVqWR7pE1H1ysgW489mGFaVe2k,7,9,40,SB 7.9.40,SB 7.9.40 Serve One Master... Or Many 18Mar1976_at_MAY,sp,7th canto,3. 7th canto,ebsadehj
515,1030,mega,EKtnzQBD!-bKCndlW4TXJKS_sFv8YqZ1x3D3OZqHkNCIIemgR1jQ,7,9,41,SB 7.9.41,SB 7.9.41 Is God Unkind 19Mar1976_at_MAY,sp,7th canto,3. 7th canto,xdirmmti
516,1031,mega,pflBzJjb!fn3ZfJB1uNSfflKY2ojQr3e8gnHca9bZTnAhCInqGa8,7,9,42,SB 7.9.42,SB 7.9.42 Impossible to Be Independent 22Mar1976_at_MAY,sp,7th canto,3. 7th canto,azbjksxv
517,1032,mega,MP9mlQIB!8Qlf2OX0bNhsB0nsqX3V2rMtQdwRwnhszNAn1cw-Ld4,7,9,44,SB 7.9.44,SB 7.9.44 How to Get Krishna's Attention 26Mar1976_at_MAY,sp,7th canto,3. 7th canto,hfieihla
518,1033,mega,1bUQWLbD!Ak_njsD6zDzIJFFlhuRoyi-rD2WvDIV2ZQW0GunaZo0,7,9,47,SB 7.9.47,SB 7.9.47 Demonic Habits Are Being Killed 2Apr1976_at_VRN,sp,7th canto,3. 7th canto,lzrwovqy
519,1034,mega,pC0C1QzR!aEIP5ACII8aT8jdXayJYQ45X9_MQyPmLmU6UGvi2ktg,7,9,49,SB 7.9.49,"SB 7.9.49 Big Talk, Hard Work- Not the Way 4Apr1976_at_VRN",sp,7th canto,3. 7th canto,fbeomtpy
520,1035,mega,YbdD3CAb!c-I6xAzbxnQWBx8a98a7hVWKkrSL9rzL9aCHPGQfS24,7,9,52,SB 7.9.52,"SB 7.9.52 Nondevotees--Cruel, Cruel, Cruel 7Apr1976_at_VRN",sp,7th canto,3. 7th canto,moohhrvl
521,1036,mega,tf9hxSzR!cTAjMfYRwntbQumka7dccutGAdn6Jgcs7KPiTMWqQqo,7,9,53,SB 7.9.53,"SB 7.9.53 Please Krishna, See Krishna 8Apr1976_at_VRN",sp,7th canto,3. 7th canto,ielpjonc
522,1037,mega,hDUh3DTR!NmHYcIaUjW29bmeyBFrP70w_SbJJk6bprdN_C69ktiA,7,9,54,SB 7.9.54,SB 7.9.54 No More Wanting 9Apr1976_at_VRN,sp,7th canto,3. 7th canto,xmgsqhto
523,1038,mega,wL8UhYxB!4-Q3E01kNigNxoSGxSvqufj_60Tw7OQ1sYxD0rAacwU,7,9,55,SB 7.9.55,SB 7.9.55 The Spoiling Civilization 10Apr1976_at_VRN,sp,7th canto,3. 7th canto,omjwuawb
524,1039,mega,EXk1lIiL!hozJiAvjJv7bDkjswYrX4ZuB1e4Dxj6KuX7k4u2C3qc,7,12,1,SB 7.12.1,SB 7.12.01 I Don't Say You're a Rascal 12Apr1976_at_BOM,sp,7th canto,3. 7th canto,raxawjrt
525,1040,mega,lOFADJ7T!EgrT6htv2SCmHYAUuphLKvHgogxLSn2aTgM3G1SIFpY,7,12,2,SB 7.12.2,SB 7.12.02 Hippie Population 13Apr1976_at_BOM,sp,7th canto,3. 7th canto,tbpgteel
526,1041,mega,oCsUlbLA!WmuXVlG2-aLmxKOXu4i6KB_DxWwWepT4eDf5pa1HcnI,7,12,3,SB 7.12.3,SB 7.12.03 Sex Life-Spiritual Life 14Apr1976_at_BOM,sp,7th canto,3. 7th canto,ypzexhrb
527,1042,mega,Vb1jyALb!RD4kCFcqWttyoiKrLYlCWxTwBgXhfWV4iB-SdtPPbnI,7,12,4,SB 7.12.4,SB 7.12.04 Shortcut Your Necessities 15Apr1976_at_BOM,sp,7th canto,3. 7th canto,sfurunnv
528,1043,mega,YG8CWZKK!d9gNfHl4RAy7IwUAlbZZ495I7SJUFnFbxBflTbEvy4A,7,12,5,SB 7.12.5,SB 7.12.05 Our Main Principle-Chant 16Apr1976_at_BOM,sp,7th canto,3. 7th canto,dhnzidll
529,1044,mega,NCdiWJRC!PE68xLpnrBSu-qshhynLRjIw31TYj8ATqcf8aH4BDZA,7,12,6,SB 7.12.6,SB 7.12.06 Know Everything of Something 17Apr1976_at_BOM,sp,7th canto,3. 7th canto,kmjstgws
530,1302,mega,XN8SmY4S!vlxsgJoG3Nt_LlIP2rVtVsxNmCHHsp4IZQQ1PoyuFL8,,,,INTERV,Press--This Religion Is Yours Also 27Apr1976_at_AUC,sp,interviews,4. interviews,hzjfumoz
531,1303,mega,nBlhwBJS!nUB_1WK_4TJ73ypxpNCn8u2QOoTgyWYLugpje2MeEes,,,,INTERV,Pseudo Scientists Deny Supreme 21Mar1975_at_CAL,sp,interviews,4. interviews,scqobyte
532,1304,mega,uMVhDCYT!USF8GVfrHdVdoAyUAKVHgFFsgBk5Pjk01v-kpYOJBvs,,,,INTERV,Press--Everyone of You-Become Guru 16Oct1976_at_CHA,sp,interviews,4. interviews,yrskfcmi
533,1305,mega,GVthULJT!BxbdRTSjczRmoWyOZ-WTCVYkYbxjw5W5FUXuRYltqzk,,,,INTERV,Press--A Higher Philosophy 9Jul1975_at_CHI,sp,interviews,4. interviews,xbfkrnnc
534,1306,mega,edlXkazJ!2lyME3mC8k8MDcQZCG5hivIy3GXpl_kPU8Jf5vvBmEs,,,,INTERV,Television--Actual Woman's Liberation 9Jul1975_at_CHI,sp,interviews,4. interviews,xokhqihx
535,1307,mega,vN9yAAKT!9wmk9VXaBVWg9S-G00bo6eY41Q9saJ8pRiLRVasGnMY,,,,INTERV,Press At Airport--Without --etc 28Jul1975_at_DAL,sp,interviews,4. interviews,yaqqpfli
536,1308,mega,DU8BHAhQ!clzQR7Yisj8odUCPHvK2SaQqMtpQNrGvy1twe6tmC4M,,,,INTERV,Press--India- Overintelligent 25Mar1976_at_DEL,sp,interviews,4. interviews,rkqoaxrb
537,1309,mega,PItGkYAL!v87UpQ0V8uZoaYStNOIqN2_13hOz7Ho2qAmVuT-4yCI,,,,INTERV,Radio--You Can Make Whole World India 25May1975_at_FIJ,sp,interviews,4. interviews,fjbhvvrp
538,1310,mega,LUkWUDDK!oFHLTvVGBxpgh07jjBbRgXUKWTngVMCPnP0DNjrXGdE,,,,INTERV,The Only Way to Love God In This Age 29Jul1971_at_GAI,sp,interviews,4. interviews,eoxtkobe
539,1311,mega,bA9VTRJA!owNLIm0GlWIPRL-P17YyCaFuwGKK6-JtFHwS36KN8Cw,,,,INTERV,Press--If You Want a Good Society 18Apr1974_at_HYD,sp,interviews,4. interviews,ghtojsii
540,1312,mega,OYlDkCBD!RQZHQQDkVSfOae4mN4kPmelVkwk8jGLCFOkMDpxDRmE,,,,INTERV,Press--Spiritual Re-education --etc 17Aug1976_at_HYD,sp,interviews,4. interviews,xjijosyf
541,1313,mega,XN9RgKia!JzSA2KGHaq91akhAgyjTFwtCEAxDLv6coZPdlASI16k,,,,INTERV,Press--Manifesto of Krsna Consciousness 22Dec1968_at_LA,sp,interviews,4. interviews,qesttyjf
542,1314,mega,eYMGGAbT!W3zYZg-T7uXbaTYr-dK78Fec-newJpUOB642vXmzCtc,,,,INTERV,Press-LA Times--Lunacy of Moon Mission 26Dec1968_at_LA,sp,interviews,4. interviews,anqxyedh
543,1315,mega,iM9VBSoa!_ERF0kh8PyWXorwJNKFjPYOwi4a8txeVuSC6LIpArEI,,,,INTERV,Press-New Cosmic Star--Progress --etc 30Dec1968_at_LA,sp,interviews,4. interviews,dslrndil
544,1316,mega,HYVwVL4C!wP_qAtMUL4stm7rqisW9YDoLX82E30k_UcBzgEw29n4,,,,INTERV,Press--Lon. Observer Sentiment --etc 23Jul1976_at_LON,sp,interviews,4. interviews,sleteomr
545,1317,mega,HJshiaaJ!1RsGr0op7uwktokZOEZfIBgfM53GpB0R5vf7kA2cMjw,,,,INTERV,Press--Transcendental Psychiatry 29Jun1974_at_MEL,sp,interviews,4. interviews,ksgwgmtd
546,1318,mega,iAlAQJRR!77CosTMe2n22l_ISZFbnJaLQklRh2ZdiL7od55bkENc,,,,INTERV,Press--No Culture-Just Money 19May1975_at_MEL,sp,interviews,4. interviews,gndeltab
547,1319,mega,PQlkWIjZ!ej3JDkF5dOGwR8T-0_OTspZcgodHZGoCVVH18mF4_vA,,,,INTERV,"Press--First, Understand Your Self 22Apr1976_at_MEL",sp,interviews,4. interviews,dslqddhw
548,1320,mega,mA0wmJKD!QxbBL1RxNjRraXim2w79yAAuDq59nBP0Vn3rcqy2b0I,,,,INTERV,Press--We Are Hare Krishna People 5Mar1975_at_NY,sp,interviews,4. interviews,zbluxscz
549,1321,mega,zBljzY4A!R9bdCsETAQ9eJsLRvXbzyt_cupTdzWBPRgF0y5ictcI,,,,INTERV,Press--Newsday Magazine--In Any Languag 14Jul1976_at_NY,sp,interviews,4. interviews,bpqkehsu
550,1322,mega,jV9lTa5T!J34e4Esijyq4Iq-gZ33aCR48KL1lDnGbIywWq7uiaGI,,,,INTERV,Press--Newsweek Magazine--Are --etc 14Jul1976_at_NY,sp,interviews,4. interviews,afntocba
551,1323,mega,jRE0SI4R!uAkg4PnCKKP7XqopzpHY_jEpi18R8XIsuqrIlxi65kI,,,,INTERV,Press--Associated Press--The --etc 16Jul1976_at_NY,sp,interviews,4. interviews,ifizdgvf
552,1324,mega,eMFm2Yoa!PxR05C8wYOO2Vfk4XdClG2zmbbvlnFNic6DIzzfM0U8,,,,INTERV,"Press-Trans India Magazine-Life, Liberty, and the Pursuit of Distress 17Jul1976_at_NY",sp,interviews,4. interviews,oltnjzjk
553,1325,mega,PQ1gnSqR!7GJNKVIfFitgX1ujgwrWzgS1PeUZ_R9U4Xb7r8agNGw,,,,INTERV,Press--Spirits in Alien Machines 11Jul1975_at_PHI,sp,interviews,4. interviews,szmjttej
554,1326,mega,vENzGaDR!DiMWIUnO1U51NueNtHZ2tK2IVa7kh9A6F1JMvJa77xA,,,,INTERV,Press-Philadelphia Enquirer-Women's Lib-Women Cheated 13Jul1975_at_PHI,sp,interviews,4. interviews,vqzpfqnd
555,1327,mega,LMViCACJ!1jVWamjyvCwz6e22K-fkQ-X-oJ9s_9ZQy8kNlwVWxxc,,,,INTERV,Radio-KPFK LA-Transfer Your Love from Dog 9Mar1968_at_SF,sp,interviews,4. interviews,vtskbmhi
